Gene ID	Gene Name	adipose tissue	adrenal gland	bone marrow	cerebral cortex	colon	duodenum	endometrium	esophagus	fallopian tube	gall bladder	heart	kidney	liver	lung	lymph node	ovary	pancreas	placenta	prostate gland	rectum	saliva-secreting gland	skeletal muscle tissue	small intestine	smooth muscle tissue	spleen	stomach	testis	thyroid gland	tonsil	urinary bladder	vermiform appendix	zone of skin
ENSG00000120875	DUSP4	24.0	8.0	6.0	6.0	3.0	2.0	8.0	6.0	6.0	31.0	1.0	1.0	0.7	13.0	5.0	1.0	14.0	22.0	10.0	3.0	5.0		3.0	2.0	2.0	63.0	4.0	3.0	6.0	23.0	19.0	4.0
ENSG00000121879	PIK3CA	31.0	22.0	21.0	19.0	13.0	8.0	28.0	20.0	18.0	25.0	9.0	14.0	8.0	21.0	25.0	30.0	2.0	26.0	17.0	12.0	5.0	3.0	10.0	23.0	24.0	10.0	19.0	24.0	20.0	22.0	25.0	14.0
ENSG00000122025	FLT3	1.0		20.0	1.0	3.0	2.0	2.0	3.0	1.0	7.0		2.0	0.5	2.0	23.0	0.7	2.0		1.0	2.0	0.6		3.0	2.0	29.0	2.0	4.0		9.0	6.0	15.0	3.0
ENSG00000123154	WDR83	3.0	4.0	7.0	7.0	3.0	3.0	6.0	3.0	9.0	5.0	2.0	4.0	1.0	6.0	8.0	5.0	1.0	6.0	7.0	3.0	3.0	0.6	3.0	5.0	7.0	3.0	10.0	6.0	4.0	3.0	6.0	7.0
ENSG00000124882	EREG	0.9		212.0		7.0			29.0		16.0	0.8			1.0				0.8		8.0			2.0	1.0	1.0	0.5			2.0	12.0	43.0	17.0
ENSG00000125650	PSPN	1.0	2.0	1.0	4.0	1.0	1.0	3.0	2.0	5.0	4.0	0.8	2.0	0.5	2.0	3.0	4.0		2.0	3.0	2.0	1.0		2.0	2.0	3.0	1.0	2.0	5.0	2.0	2.0	1.0	2.0
ENSG00000125818	PSMF1	55.0	50.0	65.0	67.0	56.0	55.0	89.0	54.0	95.0	61.0	31.0	48.0	54.0	81.0	69.0	104.0	16.0	59.0	67.0	55.0	35.0	34.0	55.0	76.0	76.0	54.0	165.0	93.0	66.0	56.0	65.0	57.0
ENSG00000125861	GFRA4																												0.6				
ENSG00000126067	PSMB2	39.0	45.0	66.0	61.0	49.0	42.0	66.0	54.0	71.0	58.0	21.0	27.0	38.0	55.0	77.0	55.0	8.0	77.0	53.0	53.0	21.0	16.0	46.0	79.0	62.0	38.0	45.0	66.0	72.0	54.0	68.0	55.0
ENSG00000126561	STAT5A	91.0	42.0	85.0	6.0	15.0	14.0	35.0	17.0	37.0	34.0	8.0	11.0	4.0	39.0	82.0	55.0	3.0	19.0	20.0	18.0	13.0	5.0	16.0	36.0	53.0	16.0	10.0	25.0	51.0	31.0	66.0	23.0
ENSG00000126934	MAP2K2	22.0	34.0	61.0	43.0	35.0	76.0	44.0	29.0	47.0	29.0	20.0	21.0	7.0	40.0	54.0	56.0	11.0	46.0	49.0	22.0	29.0	43.0	64.0	28.0	59.0	30.0	73.0	46.0	25.0	32.0	44.0	32.0
ENSG00000127314	RAP1B	14.0	11.0	20.0	8.0	14.0	9.0	20.0	8.0	11.0	18.0	2.0	9.0	8.0	19.0	26.0	9.0	2.0	18.0	12.0	11.0	4.0	1.0	12.0	18.0	20.0	11.0	13.0	14.0	18.0	19.0	28.0	7.0
ENSG00000127922	SEM1	13.0	18.0	10.0	9.0	17.0	12.0	19.0	8.0	13.0	9.0	7.0	11.0	19.0	11.0	15.0	19.0	2.0	21.0	18.0	11.0	6.0	8.0	12.0	11.0	12.0	14.0	19.0	9.0	12.0	10.0	19.0	11.0
ENSG00000129084	PSMA1	19.0	22.0	39.0	18.0	19.0	23.0	28.0	20.0	24.0	30.0	11.0	11.0	11.0	23.0	34.0	21.0	3.0	28.0	28.0	23.0	12.0	6.0	24.0	25.0	25.0	14.0	17.0	28.0	22.0	26.0	38.0	25.0
ENSG00000129946	SHC2	19.0	23.0		32.0	5.0	14.0	40.0	5.0	19.0	50.0	7.0	5.0	15.0	24.0	6.0	4.0	17.0	37.0	50.0	2.0	19.0	2.0	11.0	14.0	40.0	22.0	25.0	30.0	0.7	8.0	4.0	12.0
ENSG00000130829	DUSP9				3.0								48.0				2.0		273.0									4.0			2.0		
ENSG00000131467	PSME3	40.0	51.0	63.0	68.0	67.0	48.0	75.0	80.0	77.0	78.0	24.0	45.0	22.0	64.0	82.0	47.0	13.0	69.0	54.0	64.0	28.0	14.0	54.0	81.0	68.0	49.0	81.0	99.0	102.0	85.0	87.0	64.0
ENSG00000132155	RAF1	32.0	33.0	109.0	34.0	37.0	47.0	92.0	60.0	76.0	64.0	53.0	37.0	29.0	65.0	63.0	85.0	14.0	66.0	59.0	53.0	23.0	49.0	56.0	75.0	75.0	42.0	49.0	92.0	63.0	55.0	59.0	71.0
ENSG00000132535	DLG4	4.0	15.0	4.0	102.0	3.0	3.0	19.0	4.0	15.0	17.0	4.0	2.0	1.0	9.0	4.0	14.0	0.8	11.0	9.0	3.0	4.0	0.9	3.0	16.0	12.0	5.0	19.0	9.0	2.0	8.0	10.0	3.0
ENSG00000132670	PTPRA	72.0	70.0	60.0	266.0	61.0	46.0	133.0	83.0	130.0	110.0	27.0	55.0	21.0	97.0	86.0	132.0	12.0	122.0	96.0	63.0	37.0	6.0	53.0	115.0	89.0	55.0	109.0	159.0	72.0	94.0	64.0	82.0
ENSG00000133116	KL	5.0	6.0		2.0	3.0	8.0	6.0	4.0	6.0	6.0	2.0	368.0		19.0	4.0	0.7	0.9	112.0	20.0	2.0	0.9	0.5	7.0	6.0	11.0	3.0	3.0	8.0	2.0	7.0	5.0	2.0
ENSG00000133703	KRAS	17.0	21.0	35.0	52.0	49.0	24.0	39.0	46.0	20.0	48.0	8.0	15.0	15.0	34.0	39.0	24.0	4.0	36.0	25.0	49.0	10.0	3.0	34.0	41.0	26.0	28.0	24.0	37.0	32.0	37.0	46.0	30.0
ENSG00000134460	IL2RA	4.0	4.0	0.5		4.0	3.0	1.0	5.0	0.7	11.0	0.5	0.8		5.0	45.0	0.5		7.0	0.9	3.0			7.0	5.0	8.0	3.0		3.0	26.0	15.0	37.0	0.7
ENSG00000134853	PDGFRA	35.0	52.0		47.0	38.0	27.0	106.0	30.0	59.0	79.0	17.0	28.0	10.0	36.0	10.0	361.0	3.0	72.0	25.0	49.0	7.0	3.0	35.0	64.0	65.0	39.0	26.0	6.0	9.0	83.0	66.0	24.0
ENSG00000134962	KLB	74.0				1.0	0.6		1.0	0.8	1.0		0.5	22.0	4.0			3.0			2.0	0.9		1.0				12.0				0.5	2.0
ENSG00000136848	DAB2IP	29.0	20.0	0.5	36.0	37.0	27.0	45.0	36.0	50.0	38.0	20.0	29.0	3.0	57.0	8.0	34.0	5.0	41.0	33.0	25.0	38.0	16.0	33.0	52.0	39.0	25.0	58.0	36.0	5.0	39.0	23.0	21.0
ENSG00000136930	PSMB7	135.0	200.0	212.0	207.0	138.0	115.0	195.0	144.0	196.0	154.0	102.0	147.0	129.0	152.0	171.0	175.0	34.0	238.0	171.0	152.0	80.0	69.0	125.0	162.0	138.0	112.0	244.0	175.0	210.0	154.0	182.0	158.0
ENSG00000137076	TLN1	250.0	150.0	151.0	69.0	89.0	78.0	264.0	241.0	258.0	202.0	92.0	83.0	33.0	245.0	188.0	196.0	17.0	243.0	186.0	100.0	58.0	28.0	91.0	432.0	317.0	80.0	101.0	152.0	136.0	214.0	248.0	97.0
ENSG00000137218	FRS3	6.0	8.0	3.0	14.0	3.0	6.0	11.0	3.0	14.0	5.0	5.0	3.0	0.8	12.0	7.0	12.0	1.0	11.0	12.0	3.0	6.0	3.0	6.0	7.0	12.0	4.0	38.0	12.0	4.0	5.0	8.0	2.0
ENSG00000137486	ARRB1	31.0	8.0	13.0	78.0	30.0	19.0	19.0	19.0	28.0	19.0	8.0	12.0	5.0	105.0	17.0	27.0	5.0	41.0	22.0	28.0	7.0	2.0	25.0	24.0	56.0	29.0	6.0	9.0	13.0	22.0	33.0	21.0
ENSG00000137713	PPP2R1B	60.0	20.0	24.0	19.0	27.0	21.0	28.0	24.0	22.0	39.0	4.0	18.0	56.0	19.0	24.0	34.0	13.0	24.0	19.0	27.0	11.0	1.0	25.0	17.0	13.0	29.0	79.0	30.0	26.0	22.0	31.0	22.0
ENSG00000137877	SPTBN5	1.0	0.8	0.7	1.0	0.5	0.7	0.8	2.0	0.8	4.0	0.8	0.7		2.0	1.0	1.0	0.5	1.0	1.0	0.6	2.0		0.5	0.9	1.0	1.0	2.0	2.0		2.0	2.0	2.0
ENSG00000138166	DUSP5	23.0	84.0	64.0	15.0	30.0	29.0	77.0	299.0	11.0	128.0	15.0	18.0	29.0	22.0	46.0	8.0	4.0	159.0	44.0	58.0	7.0		46.0	59.0	80.0	25.0	81.0	40.0	75.0	175.0	121.0	20.0
ENSG00000138675	FGF5				0.8						2.0		2.0																			0.6	
ENSG00000138685	FGF2	50.0	8.0		43.0	8.0	4.0	72.0	14.0	30.0	31.0	5.0	6.0	3.0	17.0	6.0	42.0	0.7	13.0	23.0	9.0	5.0	0.6	6.0	48.0	3.0	4.0	5.0	8.0	4.0	18.0	16.0	2.0
ENSG00000138798	EGF				2.0	2.0		1.0		0.7	5.0	3.0	159.0		1.0			45.0		6.0	3.0	25.0	17.0		2.0			0.5	5.0			0.9	2.0
ENSG00000139318	DUSP6	123.0	36.0	154.0	37.0	58.0	27.0	53.0	52.0	71.0	156.0	18.0	43.0	113.0	112.0	60.0	24.0	5.0	107.0	25.0	65.0	151.0	2.0	64.0	66.0	97.0	32.0	13.0	134.0	31.0	75.0	104.0	9.0
ENSG00000140285	FGF7	25.0	4.0			10.0	3.0	44.0	11.0	16.0	90.0	5.0	4.0	0.7	17.0	14.0	16.0		30.0	20.0	13.0	3.0		3.0	43.0	0.8	6.0	1.0	9.0	4.0	52.0	47.0	1.0
ENSG00000140575	IQGAP1	81.0	72.0	58.0	29.0	142.0	54.0	228.0	183.0	149.0	161.0	20.0	54.0	17.0	183.0	142.0	106.0	12.0	169.0	89.0	127.0	67.0	6.0	71.0	221.0	136.0	92.0	37.0	178.0	115.0	153.0	170.0	165.0
ENSG00000140992	PDPK1	7.0	11.0	9.0	20.0	14.0	11.0	13.0	10.0	17.0	11.0	5.0	13.0	3.0	15.0	14.0	15.0	3.0	13.0	14.0	12.0	7.0	4.0	15.0	12.0	14.0	10.0	16.0	19.0	11.0	11.0	13.0	12.0
ENSG00000141068	KSR1	9.0	10.0	11.0	15.0	6.0	5.0	33.0	18.0	16.0	20.0	2.0	6.0	0.9	16.0	12.0	14.0	11.0	41.0	8.0	5.0	2.0	7.0	8.0	17.0	20.0	5.0	17.0	27.0	9.0	11.0	19.0	18.0
ENSG00000141480	ARRB2	22.0	35.0	234.0	52.0	26.0	46.0	29.0	13.0	23.0	46.0	8.0	12.0	18.0	86.0	75.0	19.0	3.0	44.0	16.0	32.0	8.0	3.0	44.0	32.0	129.0	22.0	11.0	13.0	36.0	38.0	179.0	12.0
ENSG00000141736	ERBB2	8.0	5.0	1.0	9.0	51.0	64.0	33.0	79.0	114.0	39.0	23.0	62.0	14.0	59.0	5.0	30.0	7.0	38.0	65.0	38.0	35.0	5.0	71.0	34.0	10.0	50.0	16.0	68.0	23.0	52.0	13.0	100.0
ENSG00000142507	PSMB6	91.0	114.0	119.0	121.0	74.0	81.0	145.0	136.0	178.0	109.0	97.0	87.0	60.0	126.0	121.0	102.0	28.0	190.0	120.0	139.0	70.0	100.0	95.0	191.0	114.0	84.0	106.0	155.0	176.0	115.0	132.0	125.0
ENSG00000142675	CNKSR1	0.7	0.6	1.0	2.0	15.0	22.0	8.0	18.0	25.0	13.0	0.6	4.0		21.0	4.0	4.0	5.0	16.0	20.0	16.0	14.0	26.0	22.0	1.0	2.0	21.0	4.0	34.0	5.0	14.0	5.0	29.0
ENSG00000143106	PSMA5	19.0	39.0	28.0	42.0	44.0	44.0	48.0	35.0	49.0	37.0	16.0	27.0	40.0	33.0	69.0	29.0	5.0	46.0	38.0	48.0	14.0	11.0	46.0	44.0	43.0	32.0	36.0	49.0	62.0	40.0	57.0	26.0
ENSG00000143507	DUSP10	4.0	8.0	63.0	15.0	8.0	4.0	10.0	15.0	21.0	26.0	3.0	2.0	57.0	18.0	28.0	6.0	9.0	13.0	10.0	11.0	3.0	10.0	7.0	19.0	21.0	6.0	20.0	18.0	20.0	21.0	17.0	9.0
ENSG00000143947	RPS27A	350.0	505.0	782.0	260.0	540.0	361.0	858.0	379.0	828.0	381.0	146.0	324.0	219.0	427.0	960.0	1945.0	151.0	552.0	571.0	477.0	329.0	124.0	396.0	579.0	861.0	450.0	200.0	664.0	730.0	501.0	689.0	491.0
ENSG00000144730	IL17RD	4.0	2.0		18.0	4.0	1.0	64.0	6.0	26.0	15.0	2.0	16.0		2.0	1.0	28.0		1.0	17.0	4.0	9.0		2.0	43.0	8.0	1.0	35.0	2.0	1.0	7.0	3.0	8.0
ENSG00000145349	CAMK2D	29.0	39.0	6.0	72.0	52.0	36.0	48.0	34.0	35.0	50.0	76.0	17.0	24.0	43.0	59.0	41.0	4.0	19.0	47.0	51.0	9.0	23.0	44.0	36.0	35.0	51.0	29.0	38.0	42.0	35.0	49.0	26.0
ENSG00000145675	PIK3R1	67.0	50.0	100.0	131.0	48.0	27.0	145.0	69.0	159.0	71.0	57.0	36.0	71.0	53.0	53.0	146.0	4.0	54.0	48.0	39.0	52.0	11.0	38.0	157.0	72.0	24.0	22.0	48.0	31.0	56.0	50.0	49.0
ENSG00000145715	RASA1	28.0	35.0	25.0	49.0	29.0	25.0	83.0	39.0	59.0	53.0	13.0	24.0	11.0	43.0	62.0	80.0	6.0	242.0	40.0	40.0	20.0	4.0	29.0	49.0	56.0	25.0	80.0	92.0	37.0	50.0	46.0	42.0
ENSG00000146013	GFRA3	6.0	4.0			10.0	5.0	3.0	5.0	4.0	7.0	3.0			0.9		3.0	2.0		2.0	9.0	6.0		7.0	7.0		6.0	14.0	0.8		4.0	6.0	2.0
ENSG00000146648	EGFR	68.0	28.0		26.0	32.0	10.0	38.0	59.0	44.0	32.0	6.0	22.0	41.0	48.0	8.0	46.0	8.0	248.0	42.0	24.0	28.0	5.0	14.0	26.0	16.0	18.0	13.0	47.0	18.0	29.0	11.0	114.0
ENSG00000147168	IL2RG	3.0	2.0	40.0		27.0	15.0	5.0	4.0	5.0	15.0	0.5	1.0	3.0	22.0	126.0	4.0		7.0	4.0	43.0	5.0		29.0	4.0	64.0	9.0	0.8	2.0	135.0	23.0	65.0	7.0
ENSG00000148082	SHC3	2.0	25.0		101.0	2.0	0.8	4.0	2.0	7.0	6.0	0.5	2.0		19.0	0.5	0.6	0.6	0.6	3.0	2.0	5.0		0.8	3.0		0.7	0.5	2.0	0.8	4.0	0.7	2.0
ENSG00000148660	CAMK2G	19.0	22.0	38.0	124.0	26.0	42.0	53.0	51.0	40.0	30.0	8.0	23.0	6.0	37.0	29.0	16.0	3.0	51.0	51.0	31.0	19.0	44.0	46.0	86.0	38.0	13.0	14.0	25.0	19.0	50.0	33.0	28.0
ENSG00000149294	NCAM1	4.0	75.0		269.0	8.0	4.0	88.0	9.0	23.0	7.0	53.0	1.0	2.0	2.0	1.0	55.0		0.8	19.0	6.0	1.0	2.0	7.0	75.0	5.0	6.0	5.0	60.0	1.0	11.0	5.0	2.0
ENSG00000149970	CNKSR2	0.5	3.0		20.0			0.6		0.9					1.0	1.0	0.7			0.5						0.6		0.5		0.7	0.5	0.5	
ENSG00000150672	DLG2	0.7	13.0		69.0	0.6	0.5	3.0	3.0	5.0	3.0	0.9	2.0	0.6	1.0	0.7	8.0		1.0	3.0	0.7	1.0		0.8	3.0	3.0	0.5	4.0	9.0	1.0	1.0	1.0	11.0
ENSG00000150991	UBC	616.0	615.0	1139.0	609.0	532.0	310.0	804.0	679.0	810.0	983.0	283.0	355.0	352.0	691.0	532.0	569.0	110.0	493.0	509.0	545.0	343.0	300.0	463.0	917.0	575.0	383.0	897.0	622.0	564.0	593.0	694.0	543.0
ENSG00000151892	GFRA1	24.0	10.0		14.0	9.0	4.0	26.0	23.0	45.0	18.0	4.0	10.0	12.0	9.0	14.0	12.0	3.0		13.0	9.0	5.0	2.0	8.0	19.0	12.0	13.0	11.0	5.0	15.0	5.0	14.0	19.0
ENSG00000152270	PDE3B	61.0	2.0	12.0	4.0	13.0	5.0	2.0	7.0	1.0	12.0	4.0	5.0	16.0	19.0	26.0	1.0	3.0	12.0	17.0	15.0	13.0		6.0	4.0	16.0	3.0	19.0	1.0	9.0	17.0	25.0	0.8
ENSG00000152689	RASGRP3	5.0	4.0	4.0	11.0	4.0	6.0	5.0	3.0	5.0	12.0	14.0	6.0	3.0	10.0	30.0	2.0	0.7	18.0	2.0	7.0	4.0	7.0	4.0	8.0	20.0	6.0	1.0	16.0	40.0	12.0	26.0	1.0
ENSG00000154001	PPP2R5E	16.0	18.0	14.0	30.0	24.0	13.0	30.0	25.0	23.0	23.0	8.0	15.0	12.0	22.0	23.0	21.0	3.0	23.0	17.0	27.0	7.0	6.0	16.0	25.0	25.0	14.0	21.0	38.0	21.0	29.0	22.0	21.0
ENSG00000154188	ANGPT1	34.0	11.0	0.9	4.0	6.0	3.0	10.0	6.0	11.0	31.0	4.0	15.0	2.0	54.0	2.0	20.0	0.5	30.0	41.0	5.0	10.0	9.0	5.0	8.0	23.0	6.0	5.0	9.0	1.0	12.0	6.0	0.6
ENSG00000154611	PSMA8														0.5	2.0	0.6									0.8		72.0		5.0		0.9	
ENSG00000155903	RASA2	17.0	16.0	41.0	20.0	20.0	14.0	41.0	23.0	22.0	32.0	4.0	10.0	8.0	27.0	79.0	40.0	3.0	27.0	22.0	21.0	9.0	2.0	19.0	21.0	44.0	18.0	21.0	24.0	41.0	29.0	59.0	32.0
ENSG00000156427	FGF18	2.0	0.8		0.9	1.0	2.0	2.0	1.0	2.0	2.0	10.0	0.5		6.0	1.0			1.0	2.0				1.0	1.0	2.0	0.8	2.0	0.7	0.9	2.0	1.0	
ENSG00000157168	NRG1		2.0		2.0	3.0	3.0	2.0	2.0	1.0	5.0		5.0	6.0	5.0		3.0			2.0	4.0			2.0	0.8	1.0	2.0	3.0	13.0	2.0	8.0	4.0	3.0
ENSG00000157404	KIT	7.0	7.0	14.0	27.0	25.0	22.0	44.0	40.0	8.0	91.0	4.0	26.0	0.8	80.0	13.0	162.0	1.0	25.0	21.0	31.0	33.0	0.9	35.0	30.0	17.0	31.0	25.0	228.0	13.0	42.0	18.0	75.0
ENSG00000157764	BRAF	4.0	7.0	10.0	13.0	5.0	4.0	12.0	5.0	8.0	9.0	2.0	5.0	3.0	7.0	8.0	11.0	1.0	6.0	9.0	5.0	2.0	0.8	4.0	8.0	8.0	5.0	18.0	12.0	6.0	8.0	7.0	8.0
ENSG00000158050	DUSP2	5.0	20.0	212.0	16.0	6.0	4.0	22.0	9.0	10.0	52.0	2.0	3.0	11.0	9.0	113.0	11.0	0.8	4.0	37.0	6.0	5.0		5.0	7.0	74.0	6.0	6.0	7.0	62.0	63.0	49.0	12.0
ENSG00000158458	NRG2	5.0	4.0		5.0		0.5	4.0	3.0	10.0	3.0	0.7	0.9		0.9	2.0	18.0	0.5	0.5	4.0		7.0		0.6	1.0	5.0		4.0	0.6	1.0	2.0	1.0	3.0
ENSG00000158815	FGF17		3.0		2.0			0.6			0.6				1.0		0.5			2.0		0.6				4.0	0.5	1.0	4.0				0.6
ENSG00000159352	PSMD4	81.0	72.0	83.0	115.0	73.0	64.0	117.0	78.0	145.0	78.0	59.0	64.0	56.0	88.0	123.0	112.0	19.0	135.0	89.0	84.0	46.0	72.0	64.0	120.0	112.0	63.0	157.0	95.0	128.0	95.0	111.0	96.0
ENSG00000159377	PSMB4	134.0	195.0	285.0	189.0	126.0	157.0	274.0	160.0	282.0	211.0	110.0	113.0	81.0	203.0	291.0	262.0	34.0	289.0	220.0	172.0	100.0	58.0	160.0	265.0	252.0	121.0	111.0	255.0	253.0	197.0	266.0	184.0
ENSG00000159445	THEM4	11.0	20.0	6.0	11.0	8.0	11.0	23.0	8.0	19.0	16.0	10.0	19.0	6.0	15.0	27.0	20.0	3.0	13.0	16.0	13.0	7.0	7.0	10.0	17.0	18.0	9.0	27.0	27.0	16.0	13.0	21.0	11.0
ENSG00000160460	AC020929.1	2.0	3.0		23.0		0.5	2.0	0.6	2.0	1.0	1.0	0.9				5.0			3.0		0.6	1.0	0.6	2.0	0.5	1.0	5.0	0.9				0.5
ENSG00000160691	SHC1	136.0	100.0	50.0	24.0	57.0	60.0	122.0	76.0	126.0	167.0	30.0	32.0	25.0	97.0	77.0	83.0	12.0	126.0	80.0	66.0	28.0	10.0	70.0	164.0	79.0	57.0	36.0	112.0	54.0	119.0	126.0	51.0
ENSG00000160867	FGFR4		13.0		0.5	15.0	29.0	3.0	2.0	2.0	26.0		30.0	19.0	73.0	1.0	27.0	8.0	6.0	4.0	9.0	0.8	2.0	30.0	2.0	29.0	12.0	8.0	0.9		4.0	7.0	0.8
ENSG00000161057	PSMC2	62.0	86.0	104.0	87.0	60.0	51.0	94.0	74.0	92.0	85.0	44.0	65.0	56.0	79.0	92.0	78.0	9.0	98.0	92.0	66.0	32.0	45.0	58.0	97.0	81.0	64.0	80.0	120.0	92.0	83.0	101.0	89.0
ENSG00000162344	FGF19							0.6			596.0													17.0				0.5					
ENSG00000162434	JAK1	201.0	93.0	114.0	93.0	106.0	69.0	214.0	108.0	144.0	235.0	51.0	76.0	76.0	171.0	302.0	249.0	24.0	148.0	98.0	121.0	40.0	30.0	89.0	202.0	255.0	109.0	148.0	161.0	219.0	196.0	236.0	149.0
ENSG00000162734	PEA15	397.0	225.0	31.0	1561.0	103.0	62.0	370.0	257.0	325.0	387.0	251.0	103.0	50.0	309.0	238.0	280.0	20.0	285.0	277.0	153.0	65.0	24.0	83.0	562.0	309.0	94.0	260.0	220.0	260.0	317.0	379.0	161.0
ENSG00000163235	TGFA	2.0	1.0	2.0	23.0	22.0	17.0	5.0	60.0	14.0	35.0	0.8	22.0	4.0	10.0	10.0		4.0	4.0	6.0	18.0	4.0		18.0	4.0	15.0	15.0	3.0	23.0	19.0	17.0	13.0	24.0
ENSG00000163291	PAQR3	5.0	5.0	7.0	16.0	6.0	12.0	14.0	9.0	8.0	11.0	2.0	4.0	3.0	5.0	6.0	5.0	0.6	6.0	9.0	6.0	2.0	1.0	10.0	10.0	4.0	3.0	40.0	11.0	5.0	7.0	6.0	7.0
ENSG00000163554	SPTA1			112.0															3.0									2.0					
ENSG00000163636	PSMD6	20.0	28.0	61.0	26.0	18.0	17.0	34.0	22.0	22.0	26.0	12.0	19.0	13.0	25.0	36.0	22.0	29.0	32.0	28.0	22.0	11.0	13.0	17.0	30.0	29.0	18.0	69.0	26.0	28.0	20.0	33.0	26.0
ENSG00000164086	DUSP7	12.0	15.0	5.0	31.0	6.0	6.0	24.0	66.0	18.0	19.0	10.0	7.0	3.0	31.0	19.0	13.0	2.0	33.0	14.0	7.0	8.0	7.0	6.0	14.0	40.0	8.0	26.0	11.0	14.0	20.0	17.0	53.0
ENSG00000164399	IL3																											0.5					
ENSG00000164400	CSF2			1.0							1.0				6.0																3.0	0.9	
ENSG00000165731	RET	2.0	48.0	0.7	5.0	3.0	3.0	2.0	1.0	2.0	1.0		0.5	0.5	1.0	1.0	1.0		1.0	6.0	3.0	7.0	3.0	2.0	2.0	0.6	4.0	7.0	1.0	0.8	2.0	3.0	2.0
ENSG00000165916	PSMC3	93.0	106.0	113.0	123.0	77.0	67.0	129.0	102.0	154.0	92.0	79.0	67.0	64.0	117.0	122.0	99.0	21.0	166.0	108.0	99.0	54.0	83.0	72.0	166.0	98.0	78.0	132.0	144.0	135.0	103.0	126.0	127.0
ENSG00000166068	SPRED1	32.0	26.0	1.0	74.0	26.0	21.0	45.0	19.0	30.0	53.0	10.0	20.0	9.0	66.0	27.0	31.0	3.0	46.0	24.0	30.0	8.0	2.0	21.0	37.0	28.0	25.0	17.0	96.0	12.0	31.0	30.0	18.0
ENSG00000166225	FRS2	19.0	23.0	18.0	42.0	18.0	14.0	44.0	25.0	30.0	35.0	8.0	15.0	13.0	25.0	17.0	49.0	3.0	31.0	23.0	17.0	10.0	3.0	16.0	36.0	17.0	13.0	23.0	45.0	15.0	22.0	16.0	22.0
ENSG00000166913	YWHAB	118.0	146.0	120.0	363.0	174.0	121.0	160.0	186.0	152.0	182.0	54.0	102.0	44.0	170.0	243.0	122.0	14.0	173.0	130.0	183.0	44.0	19.0	138.0	198.0	217.0	115.0	83.0	204.0	236.0	204.0	205.0	163.0
ENSG00000167085	PHB	43.0	49.0	34.0	37.0	71.0	50.0	49.0	42.0	84.0	43.0	42.0	89.0	26.0	39.0	50.0	57.0	8.0	62.0	54.0	89.0	54.0	22.0	44.0	82.0	37.0	41.0	28.0	81.0	57.0	49.0	57.0	30.0
ENSG00000168546	GFRA2	3.0	5.0		16.0	3.0	3.0	2.0	3.0	3.0	2.0	1.0	1.0	1.0	3.0	6.0	0.7		22.0	2.0	3.0	1.0		6.0	9.0	35.0	2.0	6.0	31.0	1.0	4.0	7.0	1.0
ENSG00000168621	GDNF		1.0		0.9	3.0	2.0	3.0	0.8	2.0	2.0	0.5	1.0				9.0		8.0	3.0	5.0		2.0	2.0	7.0	1.0	1.0	0.9			2.0	2.0	2.0
ENSG00000169032	MAP2K1	77.0	51.0	57.0	170.0	37.0	26.0	58.0	59.0	46.0	60.0	27.0	38.0	56.0	69.0	88.0	48.0	7.0	63.0	59.0	36.0	20.0	25.0	31.0	63.0	61.0	35.0	34.0	62.0	83.0	51.0	74.0	33.0
ENSG00000169047	IRS1	15.0	30.0	1.0	7.0	12.0	9.0	80.0	12.0	51.0	22.0	7.0	9.0	11.0	14.0	6.0	46.0	2.0	36.0	23.0	7.0	2.0	15.0	5.0	51.0	8.0	11.0	3.0	88.0	4.0	28.0	11.0	9.0
ENSG00000169398	PTK2	24.0	34.0	3.0	68.0	24.0	21.0	44.0	20.0	40.0	39.0	15.0	22.0	10.0	40.0	20.0	36.0	5.0	57.0	34.0	26.0	18.0	6.0	23.0	42.0	22.0	22.0	45.0	54.0	22.0	41.0	21.0	19.0
ENSG00000169752	NRG4		1.0	1.0	0.8	0.7			0.5	7.0			0.5	1.0	0.5		0.5	9.0	1.0	3.0	0.6	1.0	2.0			0.5	6.0	7.0			4.0		4.0
ENSG00000170315	UBB	380.0	515.0	581.0	694.0	477.0	438.0	488.0	219.0	314.0	424.0	290.0	574.0	675.0	509.0	438.0	351.0	120.0	605.0	423.0	465.0	289.0	292.0	437.0	577.0	475.0	426.0	873.0	701.0	495.0	410.0	397.0	286.0
ENSG00000171119	NRTN		0.6			2.0	2.0	1.0	3.0		0.7	5.0	3.0	2.0	0.5			5.0		4.0	0.7	7.0		3.0	0.8	0.6	3.0	1.0	0.5	1.0		2.0	2.0
ENSG00000171435	KSR2		3.0		8.0	0.8				0.9			1.0								1.0						0.6	3.0	3.0		1.0		
ENSG00000171557	FGG	0.5	3.0								14.0			10955.0	37.0		0.6		6.0								1.0	3.0					
ENSG00000171560	FGA	0.6									6.0		0.9	12877.0	2.0			3.0	2.0								2.0	6.0					
ENSG00000171564	FGB	0.8									1.0		6.0	13129.0					3.0								2.0						
ENSG00000171777	RASGRP4	3.0	3.0	50.0	2.0	2.0	3.0	2.0	3.0	2.0	8.0	0.9		2.0	12.0	3.0	1.0		10.0	2.0	4.0	0.6	0.8	4.0	4.0	26.0	2.0	1.0	1.0	2.0	7.0	30.0	2.0
